POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
445-06072,445-06070,2,Black,MS,N,N,SFMTA,ON,0,607,GREEN ST,6454000,MC3, ,"(37.799415, -122.409349)"
591-25420,-,0,Grey,SS,N,N,SFMTA,ON,0,2542,OCEAN AVE,9847000,Area 3, ,"(37.731645, -122.472938)"
680-06140,-,0,Grey,SS,N,N,SFMTA,ON,0,614,TARAVAL ST,12392000,Area 3, ,"(37.743247, -122.473077)"
730-11910,-,0,Grey,SS,N,N,SFMTA,ON,0,1191,YORK ST,13772000,Area 3, ,"(37.753169, -122.408167)"
447-01130,-,0,Yellow,SS,N,N,SFMTA,ON,0,113,GREENWICH ST,6485000,Area 3, ,"(37.80312, -122.402493)"
380-06110,-,0,Grey,SS,N,N,SFMTA,ON,0,611,DAVIS ST,4609000,Area 2, ,"(37.798242, -122.398645)"
700-03400,-,0,Grey,SS,N,N,SFMTA,ON,0,340,VALENCIA ST,13057002,Area 3, ,"(37.767058, -122.4222)"
334-29250,-,0,Grey,SS,N,Y,SFMTA,ON,0,2925,BUCHANAN ST,3348000,Area 3, ,"(37.797293, -122.432229)"
720-03357,720-03350,7,Black,MS,Y,N,SFMTA,ON,0,335,WASHINGTON ST,13405000,MC5,Downtown,"(37.795883, -122.400028)"
321-36230,-,0,Grey,SS,N,N,SFMTA,ON,0,3623,BALBOA ST,2682000,Area 3, ,"(37.775609, -122.498133)"
830-10510,-,0,Grey,SS,Y,N,PORT,ON,0,1051,EMBARCADERO NORTH,12559201,Port 3, ,"(37.806408, -122.404889)"
384-06140,-,0,Green,SS,N,N,SFMTA,ON,0,614,DIVISADERO ST,4803201,Area 3, ,"(37.77548, -122.437789)"
211-02140,-,0,Grey,SS,N,N,SFMTA,ON,0,214,11TH ST,512000,Area 3, ,"(37.772653, -122.415163)"
360-02230,-,0,Grey,SS,N,Y,SFMTA,ON,0,223,CLEMENT ST,4152000,Area 3, ,"(37.782995, -122.461777)"
360-02270,-,0,Grey,SS,N,Y,SFMTA,ON,0,227,CLEMENT ST,4152000,Area 3, ,"(37.782991, -122.46185)"
205-02270,-,0,Grey,SS,N,N,SFMTA,ON,0,227,05TH ST,297000,Area 5,Downtown,"(37.78104, -122.404206)"
686-06120,-,0,Yellow,SS,N,N,SFMTA,ON,0,612,TURK ST,12723000,Area 5,Civic Center,"(37.782167, -122.419518)"
446-03060,446-03002,6,Grey,MS,Y,Y,SFMTA,ON,0,306,GROVE ST,6556000,Area 5,Civic Center,"(37.778042, -122.421915)"
563-05180,-,0,Grey,SS,Y,Y,SFMTA,ON,0,518,MCALLISTER ST,8895000,Area 5,Civic Center,"(37.780049, -122.421132)"
701-07050,701-07001,5,Grey,MS,Y,N,SFMTA,ON,0,705,VAN NESS AVE,13149101,Area 5,Civic Center,"(37.782185, -122.420838)"
664-15010,-,0,Grey,SS,N,N,SFMTA,ON,0,1501,STOCKTON ST,12213000,Area 3, ,"(37.799788, -122.409117)"
823-00340,823-00004,34,Grey,MS,N,N,PORT,ON,0,34,CHESTNUT ST,3950000,Port 4, ,"(37.804854, -122.404895)"
462-14210,-,0,Black,SS,N,N,SFMTA,ON,0,1421,HAIGHT ST,6618000,MC3, ,"(37.770045, -122.44615)"
366-00090,-,0,Grey,SS,N,N,SFMTA,ON,0,9,COTTER ST,4462000,Area 3, ,"(37.727311, -122.433303)"
415-12060,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1206,FILLMORE ST,5543000,Area 5,Fillmore,"(37.78074, -122.432122)"
464-03100,-,0,Grey,SS,Y,Y,SFMTA,ON,0,310,HAYES ST,6815000,Area 5,Civic Center,"(37.777093, -122.421824)"
415-33230,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3323,FILLMORE ST,5567000,Area 5,Marina,"(37.800478, -122.436244)"
548-01970,-,0,Grey,SS,N,N,SFMTA,ON,0,197,LENOX WAY,8307000,Area 3, ,"(37.741213, -122.465912)"
471-08110,-,0,Grey,SS,Y,N,SFMTA,ON,0,811,HARRISON ST,6719000,Area 5,South Embarcadero,"(37.780366, -122.39999)"
616-18130,-,0,Grey,SS,N,N,SFMTA,ON,0,1813,POWELL ST,10698000,Area 3, ,"(37.801576, -122.411175)"
690-08300,-,0,Grey,SS,N,N,SFMTA,ON,0,830,ULLOA ST,12784000,Area 3, ,"(37.740783, -122.465459)"
691-15270,-,0,Grey,SS,N,N,SFMTA,ON,0,1527,UNION ST,12864000,Area 3, ,"(37.798365, -122.424968)"
446-03430,446-03003,43,Grey,MS,Y,Y,SFMTA,ON,0,343,GROVE ST,6556000,Area 5,Civic Center,"(37.777784, -122.422882)"
440-57210,-,0,Grey,SS,N,N,SFMTA,ON,0,5721,GEARY BLVD,6078101,Area 3, ,"(37.78012, -122.481164)"
614-22190,-,0,Grey,SS,N,N,SFMTA,ON,0,2219,POST ST,10651000,Area 3, ,"(37.784372, -122.438738)"
441-09570,-,0,Green,SS,N,N,SFMTA,ON,0,957,GENEVA AVE,6139101,Area 3, ,"(37.715994, -122.439892)"
571-08050,-,0,Grey,SS,N,N,SFMTA,ON,0,805,MONTGOMERY ST,9307000,Area 2, ,"(37.796591, -122.40359)"
593-10330,-,0,Grey,SS,N,N,SFMTA,ON,0,1033,OFARRELL ST,9736000,Area 3, ,"(37.784523, -122.42256)"
594-02020,-,0,Grey,SS,N,N,SFMTA,ON,0,202,OLIVE ST,9920000,Area 3, ,"(37.784281, -122.421423)"
594-02260,-,0,Grey,SS,N,N,SFMTA,ON,0,226,OLIVE ST,9920000,Area 3, ,"(37.784195, -122.422101)"
401-08230,-,0,Grey,SS,N,N,SFMTA,ON,0,823,ELLIS ST,5179000,Area 3, ,"(37.783878, -122.420117)"
591-19570,-,0,Grey,SS,N,N,SFMTA,ON,0,1957,OCEAN AVE,9833101,Area 3, ,"(37.725851, -122.464022)"
591-19340,-,0,Grey,SS,N,N,SFMTA,ON,0,1934,OCEAN AVE,9832201,Area 3, ,"(37.725776, -122.463304)"
596-01130,-,0,Grey,SS,N,N,SFMTA,ON,0,113,OTIS ST,10048000,Area 3, ,"(37.771395, -122.420171)"
571-04070,-,0,Yellow,SS,N,Y,SFMTA,ON,0,407,MONTGOMERY ST,9301000,Area 5,Downtown,"(37.79314, -122.402897)"
500-05120,-,0,Yellow,SS,N,N,SFMTA,ON,0,512,JACKSON ST,7367000,Area 5,Downtown,"(37.796394, -122.404005)"
229-00060,-,0,Grey,SS,N,N,SFMTA,ON,0,6,29TH ST,1628000,Area 3, ,"(37.744084, -122.421267)"
381-01900,-,0,Grey,SS,N,N,SFMTA,ON,0,190,DAY ST,4619000,Area 3, ,"(37.742966, -122.426249)"
224-30050,-,0,Grey,SS,N,N,SFMTA,ON,0,3005,24TH ST,1336000,Area 3, ,"(37.752555, -122.412224)"
302-05010,-,0,Grey,SS,N,N,SFMTA,ON,0,501,ARGUELLO BLVD,2423000,Area 3, ,"(37.781024, -122.458955)"
462-15320,-,0,Yellow,SS,N,N,SFMTA,ON,0,1532,HAIGHT ST,6619000,Area 3, ,"(37.76994, -122.447954)"
329-00050,-,0,Grey,SS,N,N,SFMTA,ON,0,5,BELVEDERE ST,2908000,Area 3, ,"(37.76941, -122.449661)"
840-22090,-,0,Grey,SS,Y,N,PORT,ON,0,2209,GRANT AVE,6418000,Port 2, ,"(37.807497, -122.409006)"
855-00420,855-00002,42,Grey,MS,N,N,PORT,ON,0,42,LOMBARD ST,8431000,Port 4, ,"(37.804151, -122.402938)"
857-17180,857-17002,18,Grey,MS,N,N,PORT,ON,0,1718,MONTGOMERY ST,9321000,Port 4, ,"(37.805294, -122.405205)"
362-05230,-,0,Grey,SS,N,N,SFMTA,ON,0,523,COLE ST,4238000,Area 3, ,"(37.769842, -122.450337)"
362-06040,-,0,Grey,SS,N,N,SFMTA,ON,0,604,COLE ST,4239000,Area 3, ,"(37.76934, -122.450605)"
203-50080,-,0,Grey,SS,N,N,SFMTA,ON,0,5008,03RD ST,214201,Area 3, ,"(37.732954, -122.39149)"
663-15190,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1519,STEINER ST,12133000,Area 5,Fillmore,"(37.783606, -122.434524)"
214-03490,-,0,Grey,SS,N,N,SFMTA,ON,0,349,14TH ST,588000,Area 3, ,"(37.768103, -122.42189)"
211-02100,-,0,Yellow,SS,N,N,SFMTA,ON,0,210,11TH ST,512000,Area 3, ,"(37.772734, -122.415264)"
211-02110,-,0,Grey,SS,N,N,SFMTA,ON,0,211,11TH ST,512000,Area 3, ,"(37.77288, -122.415155)"
600-03165,600-03160,5,Black,MS,N,N,SFMTA,ON,0,316,PACIFIC AVE,10119000,MC2, ,"(37.797621, -122.401488)"
600-03164,600-03160,4,Black,MS,N,N,SFMTA,ON,0,316,PACIFIC AVE,10119000,MC2, ,"(37.797623, -122.401475)"
600-03163,600-03160,3,Black,MS,N,N,SFMTA,ON,0,316,PACIFIC AVE,10119000,MC2, ,"(37.797624, -122.401463)"
600-03162,600-03160,2,Black,MS,N,N,SFMTA,ON,0,316,PACIFIC AVE,10119000,MC2, ,"(37.797626, -122.401449)"
324-05095,324-05090,5,Black,MS,N,N,SFMTA,ON,0,509,BATTERY ST,2760000,MC5,Downtown,"(37.796224, -122.400646)"
324-05094,324-05090,4,Black,MS,N,N,SFMTA,ON,0,509,BATTERY ST,2760000,MC5,Downtown,"(37.796213, -122.400643)"
472-05010,-,0,Grey,SS,Y,N,SFMTA,ON,0,501,HYDE ST,7119000,Area 3, ,"(37.785494, -122.416361)"
472-06270,-,0,Grey,SS,Y,N,SFMTA,ON,0,627,HYDE ST,7121000,Area 3, ,"(37.787095, -122.416685)"
830-01030,-,0,Yellow,SS,Y,Y,PORT,ON,0,103,EMBARCADERO NORTH,12553201,Port 5, ,"(37.79648, -122.394856)"
571-00090,-,0,Yellow,SS,N,Y,SFMTA,ON,0,9,MONTGOMERY ST,9297000,Area 5,Downtown,"(37.789388, -122.402124)"
568-49140,-,0,Grey,SS,N,N,SFMTA,ON,0,4914,MISSION ST,9173201,Area 3, ,"(37.719634, -122.438736)"
570-01060,-,0,Grey,SS,N,Y,SFMTA,ON,0,106,MINNA ST,9040000,Area 5,Downtown,"(37.787418, -122.399507)"
470-01150,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,115,HOWARD ST,7029000,Area 5,Downtown,"(37.79086, -122.392935)"
606-01130,-,0,Yellow,SS,N,Y,SFMTA,ON,0,113,PINE ST,10454000,Area 5,Downtown,"(37.792278, -122.39917)"
420-03030,-,0,Grey,SS,N,N,SFMTA,ON,0,303,FREMONT ST,5864000,Area 5,South Embarcadero,"(37.787916, -122.393349)"
330-07220,-,0,Grey,SS,N,N,SFMTA,ON,0,722,BRANNAN ST,3083000,Area 3, ,"(37.774313, -122.401765)"
902-00510,-,0,Grey,SS,Y,Y,SFMTA,OFF,902,2450,CALIFORNIA ST,3558000,Area 5,Fillmore,"(37.78916, -122.434788)"
908-00200,-,0,Grey,SS,N,N,SFMTA,OFF,908,5732,GEARY BLVD,6078201,Area 3, ,"(37.780662, -122.481175)"
350-07250,-,0,Grey,SS,N,N,SFMTA,ON,0,725,CALIFORNIA ST,3535000,Area 2, ,"(37.792267, -122.406716)"
229-02960,-,0,Grey,SS,N,N,SFMTA,ON,0,296,29TH ST,1631000,Area 3, ,"(37.743766, -122.426452)"
666-20130,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2013,SUTTER ST,12339000,Area 5,Fillmore,"(37.785965, -122.433792)"
224-27660,-,0,Grey,SS,N,N,SFMTA,ON,0,2766,24TH ST,1331000,Area 3, ,"(37.752923, -122.407933)"
352-04240,-,0,Grey,SS,N,N,SFMTA,ON,0,424,CASTRO ST,3790000,Area 3, ,"(37.761757, -122.435181)"
352-05450,-,0,Grey,SS,N,N,SFMTA,ON,0,545,CASTRO ST,3791000,Area 3, ,"(37.759545, -122.434772)"
118-03970,-,0,Grey,SS,N,N,SFMTA,ON,0,397,18TH AVE,829000,Area 3, ,"(37.780619, -122.477317)"
470-05600,-,0,Grey,SS,Y,N,SFMTA,ON,0,560,HOWARD ST,7033000,Area 5,Downtown,"(37.787569, -122.397385)"
568-23160,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,2316,MISSION ST,9121000,Area 5,Mission,"(37.759704, -122.419246)"
616-04040,-,0,Yellow,SS,N,N,SFMTA,ON,0,404,POWELL ST,10679000,Area 5,Downtown,"(37.788528, -122.408388)"
664-02100,-,0,Yellow,SS,N,N,SFMTA,ON,0,210,STOCKTON ST,12196000,Area 5,Downtown,"(37.787923, -122.406596)"
650-01210,-,0,Yellow,SS,N,Y,SFMTA,ON,0,121,SACRAMENTO ST,11220000,Area 5,Downtown,"(37.794442, -122.397412)"
650-05090,-,0,Red,SS,N,Y,SFMTA,ON,0,509,SACRAMENTO ST,11224000,Area 5,Downtown,"(37.793894, -122.401712)"
568-05550,-,0,Grey,SS,Y,N,SFMTA,ON,0,555,MISSION ST,9090000,Area 5,Downtown,"(37.788708, -122.398776)"
651-03040,-,0,Yellow,SS,N,Y,SFMTA,ON,0,304,SANSOME ST,11545000,Area 5,Downtown,"(37.793327, -122.401111)"
118-04110,-,0,Grey,SS,N,N,SFMTA,ON,0,411,18TH AVE,830000,Area 3, ,"(37.779954, -122.477274)"
847-02090,-,0,Grey,SS,Y,Y,PORT,ON,0,209,JEFFERSON ST,7457000,Port 1, ,"(37.808111, -122.416205)"
831-06640,831-06006,64,Grey,MS,N,Y,PORT,ON,0,664,EMBARCADERO SOUTH,12547101,Port 9, ,"(37.782575, -122.388434)"
121-04090,-,0,Grey,SS,N,N,SFMTA,ON,0,409,21ST AVE,1075000,Area 3, ,"(37.779838, -122.480487)"
321-32260,-,0,Grey,SS,N,N,SFMTA,ON,0,3226,BALBOA ST,2678000,Area 3, ,"(37.775937, -122.493977)"
847-02370,-,0,Grey,SS,Y,Y,PORT,ON,0,237,JEFFERSON ST,7457000,Port 1, ,"(37.807995, -122.417153)"
108-04070,-,0,Grey,SS,N,N,SFMTA,ON,0,407,08TH AVE,390000,Area 3, ,"(37.780566, -122.466471)"
208-00500,-,0,Grey,SS,N,N,SFMTA,ON,0,50,08TH ST,405000,Area 2, ,"(37.777711, -122.413633)"
568-22340,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,2234,MISSION ST,9120000,Area 5,Mission,"(37.760776, -122.419349)"
606-02120,-,0,Red,SS,N,Y,SFMTA,ON,0,212,PINE ST,10455000,Area 5,Downtown,"(37.792242, -122.400301)"
568-27110,-,0,Yellow,SS,N,Y,SFMTA,ON,0,2711,MISSION ST,9125000,Area 5,Mission,"(37.753473, -122.418469)"
418-03280,-,0,Grey,SS,N,N,SFMTA,ON,0,328,FOLSOM ST,5654000,Area 5,South Embarcadero,"(37.788175, -122.393523)"
350-01070,-,0,Grey,SS,N,N,SFMTA,ON,0,107,CALIFORNIA ST,3525000,Area 5,Downtown,"(37.793395, -122.3979)"
905-00010,-,0,Grey,SS,N,N,SFMTA,OFF,905,457,CASTRO ST,3794000,Area 3, ,"(37.761683, -122.434652)"
916-00870,-,0,Grey,SS,N,N,SFMTA,OFF,916,3252,PIERCE ST,10445000,Area 5,Marina,"(37.800164, -122.439322)"
215-16460,-,0,Grey,SS,N,N,SFMTA,ON,0,1646,15TH ST,654000,Area 5,Mission,"(37.766607, -122.42171)"
923-00240,-,0,Grey,SS,N,N,SFMTA,OFF,923,807,ULLOA ST,12784000,Area 3, ,"(37.740528, -122.46531)"
580-01211,580-01210,1,Black,MS,N,N,SFMTA,ON,0,121,NATOMA ST,9508000,MC5,Downtown,"(37.786725, -122.399335)"
107-03220,-,0,Green,SS,N,N,SFMTA,ON,0,322,07TH AVE,352000,Area 3, ,"(37.782259, -122.465377)"
841-00310,841-00001,31,Grey,MS,N,N,PORT,ON,0,31,GREEN ST,6438001,Port 6, ,"(37.800576, -122.400001)"
440-35270,-,0,Grey,SS,N,N,SFMTA,ON,0,3527,GEARY BLVD,6055101,Area 3, ,"(37.781201, -122.457264)"
612-11390,-,0,Grey,SS,N,N,SFMTA,ON,0,1139,POLK ST,10564000,Area 3, ,"(37.787575, -122.420158)"
446-13050,-,0,Grey,SS,N,N,SFMTA,ON,0,1305,GROVE ST,6564000,Area 3, ,"(37.775845, -122.438196)"
440-51160,-,0,Grey,SS,N,N,SFMTA,ON,0,5116,GEARY BLVD,6072201,Area 3, ,"(37.780692, -122.474538)"
614-09310,-,0,Grey,SS,N,N,SFMTA,ON,0,931,POST ST,10638000,Area 3, ,"(37.78705, -122.417654)"
109-03030,-,0,Grey,SS,N,Y,SFMTA,ON,0,303,09TH AVE,425000,Area 3, ,"(37.782601, -122.467684)"
111-02970,-,0,Grey,SS,N,N,SFMTA,ON,0,297,11TH AVE,494000,Area 3, ,"(37.782848, -122.46985)"
121-12990,-,0,Green,SS,N,N,SFMTA,ON,0,1299,21ST AVE,1079000,Area 3, ,"(37.763622, -122.479367)"
126-13040,-,0,Grey,SS,N,N,SFMTA,ON,0,1304,26TH AVE,1478000,Area 3, ,"(37.763062, -122.484545)"
500-16180,-,0,Grey,SS,N,N,SFMTA,ON,0,1618,JACKSON ST,7396000,Area 3, ,"(37.794108, -122.422114)"
440-50240,-,0,Grey,SS,N,N,SFMTA,ON,0,5024,GEARY BLVD,6071201,Area 3, ,"(37.780728, -122.47375)"
472-08120,-,0,Grey,SS,N,N,SFMTA,ON,0,812,HYDE ST,7123000,Area 3, ,"(37.788546, -122.416825)"
462-18220,-,0,Grey,SS,N,N,SFMTA,ON,0,1822,HAIGHT ST,6624000,Area 3, ,"(37.76937, -122.452424)"
419-13210,-,0,Grey,SS,N,N,SFMTA,ON,0,1321,FRANKLIN ST,5820000,Area 3, ,"(37.787068, -122.423438)"
440-55070,-,0,Yellow,SS,N,N,SFMTA,ON,0,5507,GEARY BLVD,6076101,Area 3, ,"(37.780236, -122.478617)"
224-39260,-,0,Grey,SS,Y,N,SFMTA,ON,0,3926,24TH ST,1361000,Area 3, ,"(37.751561, -122.430569)"
115-13030,-,0,Grey,SS,N,N,SFMTA,ON,0,1303,15TH AVE,614000,Area 3, ,"(37.76354, -122.472844)"
218-40010,-,0,Grey,SS,N,N,SFMTA,ON,0,4001,18TH ST,891000,Area 3, ,"(37.760892, -122.434032)"
826-06550,826-06003,55,Grey,MS,N,Y,PORT,ON,0,655,DELANCEY ST,117000,Port 10, ,"(37.78311, -122.389065)"
336-26250,-,0,Grey,SS,N,N,SFMTA,ON,0,2625,BUSH ST,3457000,Area 3, ,"(37.78598, -122.4411)"
350-33210,-,0,Grey,SS,N,N,SFMTA,ON,0,3321,CALIFORNIA ST,3567000,Area 3, ,"(37.786865, -122.449283)"
831-04400,831-04006,40,Grey,MS,N,Y,PORT,ON,0,440,EMBARCADERO SOUTH,12549101,Port 7, ,"(37.788435, -122.388187)"
120-24020,-,0,Grey,SS,N,N,SFMTA,ON,0,2402,20TH AVE,1017000,Area 3, ,"(37.742874, -122.476672)"
666-24250,-,0,Grey,SS,N,N,SFMTA,ON,0,2425,SUTTER ST,12343000,Area 3, ,"(37.785067, -122.440871)"
666-13090,-,0,Grey,SS,N,N,SFMTA,ON,0,1309,SUTTER ST,12331000,Area 3, ,"(37.787416, -122.422308)"
402-01320,-,0,Grey,SS,N,N,SFMTA,ON,0,132,ELM ST,5202000,Area 5,Civic Center,"(37.781597, -122.419979)"
653-11040,-,0,Grey,SS,Y,N,SFMTA,ON,0,1104,SANCHEZ ST,11529000,Area 3, ,"(37.751345, -122.42971)"
581-25300,-,0,Grey,SS,N,N,SFMTA,ON,0,2530,NORIEGA ST,9666000,Area 3, ,"(37.753694, -122.491095)"
331-08060,-,0,Green,SS,N,N,SFMTA,ON,0,806,BRYANT ST,3289000,Area 3, ,"(37.775927, -122.40283)"
132-17940,-,0,Grey,SS,N,N,SFMTA,ON,0,1794,32ND AVE,1712000,Area 3, ,"(37.753939, -122.490353)"
331-09031,331-09030,1,Black,MS,N,N,SFMTA,ON,0,903,BRYANT ST,3293000,MC3, ,"(37.774071, -122.404852)"
658-00366,658-00360,6,Black,MS,N,N,SFMTA,ON,0,36,SPEAR ST,12044000,MC5,Downtown,"(37.793193, -122.395007)"
658-00365,658-00360,5,Black,MS,N,N,SFMTA,ON,0,36,SPEAR ST,12044000,MC5,Downtown,"(37.793199, -122.395015)"
658-00364,658-00360,4,Black,MS,N,N,SFMTA,ON,0,36,SPEAR ST,12044000,MC5,Downtown,"(37.793206, -122.395024)"
658-00363,658-00360,3,Black,MS,N,N,SFMTA,ON,0,36,SPEAR ST,12044000,MC5,Downtown,"(37.793213, -122.395033)"
658-00362,658-00360,2,Black,MS,N,N,SFMTA,ON,0,36,SPEAR ST,12044000,MC5,Downtown,"(37.79322, -122.395042)"
658-00309,658-00300,9,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.793234, -122.395059)"
658-00308,658-00300,8,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.793241, -122.395068)"
658-00307,658-00300,7,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.793248, -122.395077)"
658-00306,658-00300,6,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.793255, -122.395085)"
658-00305,658-00300,5,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.793262, -122.395094)"
658-00304,658-00300,4,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.79327, -122.395104)"
658-00303,658-00300,3,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.793277, -122.395113)"
658-00302,658-00300,2,Black,MS,N,N,SFMTA,ON,0,30,SPEAR ST,12044000,MC5,Downtown,"(37.793283, -122.395121)"
658-00245,658-00240,5,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.793325, -122.395173)"
658-00244,658-00240,4,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.793331, -122.395181)"
658-00243,658-00240,3,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.793338, -122.395189)"
658-00242,658-00240,2,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.793344, -122.395197)"
658-00249,658-00240,9,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.793297, -122.395138)"
658-00247,658-00240,7,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.79331, -122.395155)"
658-00248,658-00240,8,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.793303, -122.395146)"
658-00246,658-00240,6,Black,MS,N,N,SFMTA,ON,0,24,SPEAR ST,12044000,MC5,Downtown,"(37.793316, -122.395162)"
658-00026,658-00020,6,Black,MS,N,N,SFMTA,ON,0,2,SPEAR ST,12044000,MC5,Downtown,"(37.793599, -122.395517)"
658-00025,658-00020,5,Black,MS,N,N,SFMTA,ON,0,2,SPEAR ST,12044000,MC5,Downtown,"(37.793604, -122.395524)"
658-00024,658-00020,4,Black,MS,N,N,SFMTA,ON,0,2,SPEAR ST,12044000,MC5,Downtown,"(37.793611, -122.395531)"
658-00023,658-00020,3,Black,MS,N,N,SFMTA,ON,0,2,SPEAR ST,12044000,MC5,Downtown,"(37.793618, -122.395541)"
658-00022,658-00020,2,Black,MS,N,N,SFMTA,ON,0,2,SPEAR ST,12044000,MC5,Downtown,"(37.793624, -122.395548)"
651-00119,651-00110,9,Black,MS,N,N,SFMTA,ON,0,11,SANSOME ST,11542000,MC5,Downtown,"(37.790888, -122.400766)"
651-00118,651-00110,8,Black,MS,N,N,SFMTA,ON,0,11,SANSOME ST,11542000,MC5,Downtown,"(37.790878, -122.400764)"
651-00117,651-00110,7,Black,MS,N,N,SFMTA,ON,0,11,SANSOME ST,11542000,MC5,Downtown,"(37.790868, -122.400762)"
651-00116,651-00110,6,Black,MS,N,N,SFMTA,ON,0,11,SANSOME ST,11542000,MC5,Downtown,"(37.790856, -122.40076)"
651-00115,651-00110,5,Black,MS,N,N,SFMTA,ON,0,11,SANSOME ST,11542000,MC5,Downtown,"(37.790845, -122.400757)"
561-02128,561-02120,8,Black,MS,N,N,SFMTA,ON,0,212,MAIN ST,8629000,MC5,Downtown,"(37.790104, -122.392886)"
561-02127,561-02120,7,Black,MS,N,N,SFMTA,ON,0,212,MAIN ST,8629000,MC5,Downtown,"(37.790112, -122.392896)"
561-02126,561-02120,6,Black,MS,N,N,SFMTA,ON,0,212,MAIN ST,8629000,MC5,Downtown,"(37.790119, -122.392905)"
561-02125,561-02120,5,Black,MS,N,N,SFMTA,ON,0,212,MAIN ST,8629000,MC5,Downtown,"(37.790126, -122.392914)"
561-02124,561-02120,4,Black,MS,N,N,SFMTA,ON,0,212,MAIN ST,8629000,MC5,Downtown,"(37.790189, -122.392992)"
561-02123,561-02120,3,Black,MS,N,N,SFMTA,ON,0,212,MAIN ST,8629000,MC5,Downtown,"(37.790196, -122.393001)"
561-02122,561-02120,2,Black,MS,N,N,SFMTA,ON,0,212,MAIN ST,8629000,MC5,Downtown,"(37.790203, -122.39301)"
561-02108,561-02100,8,Black,MS,N,N,SFMTA,ON,0,210,MAIN ST,8629000,MC5,Downtown,"(37.790217, -122.393028)"
561-02107,561-02100,7,Black,MS,N,N,SFMTA,ON,0,210,MAIN ST,8629000,MC5,Downtown,"(37.790223, -122.393035)"
561-02106,561-02100,6,Black,MS,N,N,SFMTA,ON,0,210,MAIN ST,8629000,MC5,Downtown,"(37.79023, -122.393043)"
561-02105,561-02100,5,Black,MS,N,N,SFMTA,ON,0,210,MAIN ST,8629000,MC5,Downtown,"(37.790236, -122.393052)"
561-02104,561-02100,4,Black,MS,N,N,SFMTA,ON,0,210,MAIN ST,8629000,MC5,Downtown,"(37.790244, -122.393061)"
561-02103,561-02100,3,Black,MS,N,N,SFMTA,ON,0,210,MAIN ST,8629000,MC5,Downtown,"(37.79025, -122.393068)"
561-02102,561-02100,2,Black,MS,N,N,SFMTA,ON,0,210,MAIN ST,8629000,MC5,Downtown,"(37.790257, -122.393078)"
561-02088,561-02080,8,Black,MS,N,N,SFMTA,ON,0,208,MAIN ST,8629000,MC5,Downtown,"(37.790271, -122.393096)"
336-07263,336-07260,3,Black,MS,N,N,SFMTA,ON,0,726,BUSH ST,3437000,MC1, ,"(37.790114, -122.409669)"
336-07262,336-07260,2,Black,MS,N,N,SFMTA,ON,0,726,BUSH ST,3437000,MC1, ,"(37.790115, -122.409656)"
401-02338,401-02330,8,Black,MS,N,N,SFMTA,ON,0,233,ELLIS ST,5172000,MC1, ,"(37.785068, -122.410687)"
401-02337,401-02330,7,Black,MS,N,N,SFMTA,ON,0,233,ELLIS ST,5172000,MC1, ,"(37.78507, -122.410675)"
401-02336,401-02330,6,Black,MS,N,N,SFMTA,ON,0,233,ELLIS ST,5172000,MC1, ,"(37.785071, -122.410662)"
401-02335,401-02330,5,Black,MS,N,N,SFMTA,ON,0,233,ELLIS ST,5172000,MC1, ,"(37.785073, -122.41065)"
401-02334,401-02330,4,Black,MS,N,N,SFMTA,ON,0,233,ELLIS ST,5172000,MC1, ,"(37.785074, -122.410638)"
401-02333,401-02330,3,Black,MS,N,N,SFMTA,ON,0,233,ELLIS ST,5172000,MC1, ,"(37.785076, -122.410624)"
